TweetsID,TweetsText,User_Location,Date,Baseline_Terms,Prediction,Positive,Negative
1322022816426921984,icymi user_mention is 100 worth it on renters insurance policy covers flood and food spoilage i made a 2 min online claim had roughly a 2 min phone call the money im out for all our groceries gone bad will be in my acct in 23 business days no deductible zeta ,"Louisiana, USA",30/10/2020 03:49,"['flood', 'online', 'claim']",1,1,-2
1322023504259133440,cat 3 thats rough stay safe out there and keep up the good work saw a truck driving down my street about 30 minutes checking lines,"New Orleans, LA",30/10/2020 03:52,"['stay', 'safe']",1,2,-2
1322023582487236615,i really doesnt give a fuck u hve 8 hours,LOCATION,30/10/2020 03:52,['give'],1,1,-3
1322024409855655936,i hope everyone was able to stay safe during the unforseen storm tonight,Washington DC,30/10/2020 03:55,"['stay', 'safe', 'storm', 'tonight']",1,3,-2
1322025435631439872,burkeville superintendent says school is going smoothly following hurricane laura URL hurricanelaura burkevilleisd ,"Lufkin/ Nacogdoches, Texas",30/10/2020 04:00,"['following', 'hurricane']",1,1,-1
1322025437711794176,we are still keeping an eye on the impacts from zeta from the gulf coast to the northeast join us for the latest streaming now on user_mention user_mention user_mention user_mention user_mention lawx URL ,LOCATION,30/10/2020 04:00,"['coast', 'join']",1,1,-1
1322025480292388865,26 scenes of worldview ingested to hdds for event 202010_hurricane_zeta hurricane zeta URL URL ,"USGS/EROS, Sioux Falls SD",30/10/2020 04:00,"['event', 'hurricane']",1,1,-1
1322025597271527425,a fairhope al boater described to me what it was like to ride out hurricanezeta along the eastern shore woody goforth said he ran out of time to leave so he hunkered down inside his sailboat evelyn lee as high storm surge was pushed into mobile bay user_mention alwx zeta URL ,"Gulf Shores, AL",30/10/2020 04:00,"['eastern', 'time', 'leave', 'high', 'storm']",1,2,-2
1322026045369966594,a storm that didnt even hit the city is going to take 3 full additional days to fix because ga power insists on not having an up to date power system and relishes in placing power transformers by a jungle of trees you guys should be embarrassed,LOCATION,30/10/2020 04:02,"['storm', 'even', 'hit', 'city', 'power', 'power', 'power']",1,1,-3
1322026806992605184,babys first hurricane,"Nashville, TN",30/10/2020 04:05,"['first', 'hurricane']",1,1,-1
1322027838590115842,purple storm surge in venice la as skies cleared at sunset in the southern side of hurricane zeta just as winds shifted westerly and surge was rising fast even a rainbow appeared overhead as the flood waters were rushing in user_mention URL ,"Golden, CO",30/10/2020 04:09,"['storm', 'hurricane', 'even', 'flood', 'water']",1,1,-2
1322028036565458944,let me tell you about the time our entire apartment complex was without hot water for a month they brought in portable trailers for people to shower in id rather go without power for a couple of days,LOCATION,30/10/2020 04:10,"['time', 'entire', 'water', 'brought', 'people', 'power']",1,1,-1
1322028219978178563,user_mention hit bull win remodeling zeta ,"Conover, NC",30/10/2020 04:11,['hit'],1,1,-1
1322028680714080257,it almost feels like a blessing to be without power or internet because of zeta so close to this election almost also climateaction like now plz n thank you URL ,"New Orleans, LA",30/10/2020 04:12,['power'],1,2,-1
1322029439614652416, hurricanezeta sweeps over the gulf empty words pandering by politicians amp platforms offers of thoughtsprayerssolidarity action not so muchthanks to all those working taking action toward resiliency and volunteering to help our fellow americans lookforthehelpers ,"Brooklyn, NY",30/10/2020 04:15,['help'],1,3,-1
1322030137399980034,purple plasma storm surge wtf is on fire,Heart Center,30/10/2020 04:18,"['storm', 'fire']",1,1,-3
1322030765799100416,here is a great way to help our neighbors dealing with the latest hurricane hopehappens ,LOCATION,30/10/2020 04:21,"['help', 'dealing', 'hurricane']",1,3,-1
1322031502905942017,if you dont have power in the greenbriarcampbellton road area of sw atlanta this might be one of the reasons why zeta URL ,"Atlanta, GA",30/10/2020 04:24,"['power', 'area']",1,1,-1
1322032601129984000, zeta tried to keep us down but we got creative and were still hoping to bring you bonus content tomorrow and bring in episode 8 on time for tuesday am download episodes to listen to while youre waiting to vote on election day election2020 ,"New Orleans, Louisiana",30/10/2020 04:28,"['time', 'waiting']",1,2,-1
1322032712266506240,sitting here eating a rallys burger by candlelight zeta waiting for lights still entergy ,In My Hand,30/10/2020 04:28,['waiting'],1,1,-1
1322032960112103425,user_mention when are you going to declare zeta a disaster people are in desperate need of government assistance in st bernard parish doyourjob hurricanezeta zeta stbernardparish URL ,"New Orleans, LA",30/10/2020 04:29,"['disaster', 'people', 'need', 'government']",1,1,-3
1322033559901769728, mutualaid leaves a lot of space for creativity in disaster relief tonight we leave you with this question did any of you happen to evacuate hurricanelaura to the 38th floor of the sheraton are you missing your python dm us amp well connect you to your temp pythonsitter URL ,New Orleans,30/10/2020 04:32,"['disaster', 'relief', 'tonight', 'leave', 'missing']",1,2,-2
1322033707901980672,business as usual nola neworleans hurricane zeta marigny hurricanezeta URL ,New York City,30/10/2020 04:32,['hurricane'],1,1,-1
1322034023372378113,disaster survival now is out URL zeta ,Fema sector 2,30/10/2020 04:34,['disaster'],1,1,-2
1322034347319435264, nolatwitter were looking for the proud parent of an evacuated python from swla to neworleans any leads and yeah you read that right,New Orleans,30/10/2020 04:35,['evacuated'],1,2,-1
1322034910933225473,wow if you go outside go inside when the wind changes direction,"Columbus, Ohio",30/10/2020 04:37,['change'],1,3,-1
1322036311558103040,wow hope all of my family and friends near new orleans are ok louisiana has been hit so hard this year lt3 donna,"Tampere, Finland",30/10/2020 04:43,"['family', 'hit', 'year']",1,4,-2
1322038374476189697,did not stop me i waited four 4 years to votehimout rain zeta voted voteblue bidenharris2020 astoria astoriaqueens astoriavotes kaufmanstudios kaufman URL ,Living in New York City ,30/10/2020 04:51,"['year', 'rain', 'voted']",1,1,-1
1322038556118994945,the eye of hurricane zeta zeta ,Everywhere,30/10/2020 04:52,['hurricane'],1,1,-1
1322039230130917376,user_mention user_mention user_mention you were awesome and i loved your hair doing nola proud hope you and your family are safe from zeta our roof is gone but somehow we have power unlike most of the city centralcity ,The World is a Big Place,30/10/2020 04:54,"['family', 'safe', 'power', 'city']",1,4,-1
1322039717798547457,internet is still out here from zeta but we managed to hotspot our xbox to watch user_mention at thedarkzone ,"Alabama, USA",30/10/2020 04:56,['watch'],1,1,-1
1322040761169444864,i was walking in the quarter today for the first time in seven months and 75 werent wearing masks latoya ought to forego the 500 fine and put them to work cleaning up zeta damage train them to get the power back on,LOCATION,30/10/2020 05:00,"['first', 'time', 'damage', 'get', 'power']",1,3,-1
1322041422862757888,keep making neg alg operators supporting preexisting neg algs keep maintaining preexisting neg algs ampcontinue suspecting people ampyou might get waves attempting 2topple oil rigs layer 4layer user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention,LOCATION,30/10/2020 05:03,"['people', 'get']",1,2,-1
1322043222240202753,video3 electric transformer box effects from hurricanezeta uptown hollygrove neworleans user_mention user_mention user_mention user_mention nola louisiana weather hurricanezeta2020 kaliredexperience hurricane zeta zetahurricane poweroutage electricity URL ,"New Orleans, LA",30/10/2020 05:10,['hurricane'],1,2,-1
1322044146446716930,i love how hurricanezeta is trending on twitter right now but when hurricanelaura smashed her way through 2 months ago we were literally begging for media coverage,"Louisiana, USA",30/10/2020 05:14,"['love', 'coverage']",1,3,-1
1322047555757223936,every time im reminded of the difference between a flood watch and flood warning i try mightily to etch it in my brain only for it to blur again an hour later we have got to enumerate these alert levels,LOCATION,30/10/2020 05:27,"['time', 'flood', 'watch', 'flood', 'warning', 'alert']",1,1,-2
1322047913468547074,we boutta lose louisiana yall who coming to live in the mountains with me,"Baton Rouge, LA",30/10/2020 05:29,"['coming', 'live']",1,1,-2
1322050113938903040,22 hrs of power outage due to storm zeta so far power or no power proposal writing must go on in faculty life this reminded me of my school days in india when most of the homework was done in candle light50 of time we had no power during the evening candlelightproposal URL ,"Georgia, USA",30/10/2020 05:38,"['power', 'storm', 'power', 'power', 'life', 'time', 'power']",1,1,-2
1322051216797585410,user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention user_mention floats as well in storm waters URL ,Earth Sol 1 MilkyWay Laniakea ,30/10/2020 05:42,"['storm', 'water']",1,1,-2
1322051559149260800,why that fuck nigga user_mention in his white neighborhood across the street got power and i dont,"Atlanta, GA",30/10/2020 05:43,['power'],1,1,-3
1322052259761557509,6 dead millions powerless as zeta roars across southern eastern us URL via user_mention zeta ,"Rochester, NY",30/10/2020 05:46,"['dead', 'million', 'eastern']",1,1,-3
1322058011146420224,bay st louis mississippi took a brutal beating last night from hurricane zeta tonight the town is banged up blacked out silent amp freezing 55f at hurricanehouse but the sky is radiant im thankful this fine old house amp tree withstood those winds URL ,"Bay St. Louis, Mississippi",30/10/2020 06:09,"['hurricane', 'tonight', 'town', 'house']",1,3,-3
1322059731809259521,my fellow americans the storm is upon us amp headed to dc according to this user_mention,"Florida, USA",30/10/2020 06:16,['storm'],1,1,-2
1322059965276803072,i pray we have power in the morning,somewhere in mississippi  ,30/10/2020 06:17,"['power', 'morning']",1,1,-1
1322060992822484992,apologies as our site URL is down temporarily due to hurricane zeta please visit our blog URL for portugal travel and culture URL ,Lisbon,30/10/2020 06:21,"['hurricane', 'please']",1,2,-2
1322061464039993344,epic waves in the gom stay safe storms up to z this year ,"London, England",30/10/2020 06:23,"['stay', 'safe', 'storm', 'year']",1,2,-1
1322061653190627329,i get yall doing the best yall can but why does the state continue to be so illprepared when we face severe storms seems like its been like this since the snowpocalypse in 2014,"SoufSide, GA",30/10/2020 06:23,"['get', 'severe', 'storm']",1,2,-2
1322062733030825985, zeta hurricane neworleans clean up,The World is a Big Place,30/10/2020 06:28,['hurricane'],1,1,-1
1322064324903522306,like most folks in alabama i didnt sleep well last night thanks to zeta im one of the lucky ones who has power thanks user_mention and instead of sleeping i am wideawake amp making a pickup order with user_mention 134am insomnia frick ,A Yankee in the Deep South... ,30/10/2020 06:34,['power'],1,2,-1
1322067888325513216,amazing to see the clouds change direction,"Oswego, NY",30/10/2020 06:48,"['amazing', 'change']",1,3,-1
1322070026875248640,us more than two million people without power after hurricanezeta ,LOCATION,30/10/2020 06:57,"['million', 'people', 'power']",1,1,-1
1322071044111233024,the first confirmed death from zeta was a 55yearold man in new orleans who was electrocuted by a downed power line zetahurricane URL ,India,30/10/2020 07:01,"['first', 'confirmed', 'death', 'power']",1,1,-3
1322072110475390976,jerseynews_bill RT user_mention the remnant surface circulation of now posttropical cyclone zeta is moving offshore of cape may county at this hour this circulation made landfall in louisiana yesterday around 5 pm edt just 25 hours ago njwx zeta ,LOCATION,30/10/2020 07:05,['landfall'],1,1,-1
1322072615402512384,femaif your area was affected by hurricane zeta stay off the roads until the damage assessment is complete and your local officials say its safe to go out follow user_mention and your local officials for updated information on road safety URL ,Worldwide,30/10/2020 07:07,"['area', 'affected', 'hurricane', 'stay', 'damage', 'official', 'safe', 'official', 'safety']",1,2,-1
1322072618179141633,femaRT user_mention watch out for fallen power lines that may be hanging overhead never touch a downed power line or anything touching one learn more on how to protect yourself from electrical hazards after a disaster URL ze URL ,Worldwide,30/10/2020 07:07,"['watch', 'power', 'power', 'disaster']",1,1,-2
1322072642212552704,femaRT user_mention never drive through flooded areas as little as six inches of water can cause you to lose control of your car turn around dont drown URL zeta URL twitter URL ,Worldwide,30/10/2020 07:07,"['area', 'water']",1,2,-2
1322072646264258563,femaRT user_mention if you received damage from zeta report your information to URL URL twitter URL ,Worldwide,30/10/2020 07:07,"['damage', 'report']",1,1,-1
1322072649040863232,fema zeta has brought significant damage along its path were on the ground working with local officials to assess damages from the storm and provide help as needed if your property was affected wait for local officials to tell you its safe URL ,Worldwide,30/10/2020 07:07,"['brought', 'damage', 'path', 'official', 'damage', 'storm', 'help', 'affected', 'official', 'safe']",1,2,-2
1322072651859431424,femachecking your property after zeta document any damages with photos and videos before starting to clean up youll be able to share these with your insurance agent more info URL URL twitter URL ,Worldwide,30/10/2020 07:07,"['damage', 'photo', 'video']",1,1,-1
1322072659774083072,fema zeta continues to bring significant flooding to the areas on its path stay safe never drive through flooded streets do not walk swim or drive through floodwaters stay off of bridges over fastmoving water more URL ,Worldwide,30/10/2020 07:07,"['flooding', 'area', 'path', 'stay', 'safe', 'floodwaters', 'stay', 'water']",1,2,-1
1322072663096000512,femaRT user_mention if the power goes out during a storm generators must be used safely to prevent carbon monoxide co poisoning keep them outside at least 20 feet from any windows doors or vents and use a batterypowered co detector zeta URL ,Worldwide,30/10/2020 07:07,"['power', 'storm']",1,2,-3
1322072669530083328,femaRT user_mention this afternoon we traveled to jefferson parish to assess the damages there left behind by zeta URL twitter URL ,Worldwide,30/10/2020 07:07,['damage'],1,1,-1
1322072673426591744,femaRT user_mention we made it to grand isle to meet local officials and assess the damages zeta URL twitter URL ,Worldwide,30/10/2020 07:07,"['official', 'damage']",1,2,-1
1322072676060508160,femaRT user_mention troopers are working to clear debris and assess damage after hurricane zeta please avoid unnecessary travel and remain alert for downed utility poles power lines and trees utilize URL for road closures an URL ,Worldwide,30/10/2020 07:07,"['damage', 'hurricane', 'please', 'alert', 'power']",1,2,-2
1322072790133018624,hey while some of yall are still waiting for power to come back or got it back within the day remember to thank those socialist public utility workers coming together to get the job done cool thankssocialism publicutilities zeta ,"Atlanta, GA",30/10/2020 07:08,"['waiting', 'power', 'remember', 'public', 'coming', 'get']",1,2,-1
1322073062536323078,24 hours without power i dont care that its 3 in the morning i have acheat and lights and hot water woooooot zeta URL ,Murkland,30/10/2020 07:09,"['power', 'morning', 'water']",1,2,-2
1322073537843204097,lissettecbs4 tropical storm zeta is 80 miles ene of birmingham alabama moving ne at 39 with max sustained winds of 60 mph zeta is producing damaging gusty winds and heavy rain across much of the southeast us it will continue to move ne user_mention URL ,"Kendall Lakes, FL",30/10/2020 07:11,"['storm', 'rain']",1,1,-2
1322073558307295232,lissettecbs4 tropical storm zeta is racing across the southeast us after slamming into louisiana as a powerful category 2 hurricane yesterday zeta is expected to weaken as it continues to move northeastward across the midatlantic states this aftern URL ,"Kendall Lakes, FL",30/10/2020 07:11,"['storm', 'powerful', 'category', 'hurricane']",1,1,-2
1322073568239325185,lissettecbs4 11am tropical storm zeta is about 100 miles ne of asheville north carolina moving ne at 48 mph it is still producing plenty of rain amp strong winds but is forecast to weaken to a nontropical galeforce low later today watch user_mention URL ,"Kendall Lakes, FL",30/10/2020 07:11,"['storm', 'rain', 'strong', 'watch']",1,1,-2
1322074191651393537,posttropical cyclone zeta may bring wind gusts up to 50 mph through fri on capecod nantucket marthasvineyard amp may bring power outages check generators keep electronics charged locate flashlights radio amp extra batteries power outage prep tips URL ,New England,30/10/2020 07:13,"['power', 'power']",1,1,-2
1322075131615809536,nwsjacksonky RT user_mention here are the 4 am cdt key messages for tropical storm zeta which is racing across the southeastern united states with damaging gusty winds and heavy rainfall for more information particular to your area visit URL ,Earth,30/10/2020 07:17,"['storm', 'area']",1,1,-2
1322075852457283584,fox8nola RT user_mention plaquemines parish reported 517 of their cell sites were down due to zeta across louisiana 66 of 378 cell sites out are out due to power 20 are down due to damage user_mention,"Hedding Street, New Orleans",30/10/2020 07:20,"['reported', 'power', 'damage']",1,1,-1
1322075854411829249,fox8nola RT user_mention having cell phone service issues after zeta user_mention has had cell site outages reported across several states due to the storm this is from their report issued earlier today user_mention URL ,"Hedding Street, New Orleans",30/10/2020 07:20,"['service', 'reported', 'storm', 'report']",1,1,-2
1322075888297660418,user_mention tropical storm zeta advisory summary data from user_mention automated experimental summaries for all storms are available at URL URL URL sheffieldissuper doncasterisgreat tweetmaster atsoc ,United States,30/10/2020 07:20,"['storm', 'storm']",1,1,-2
1322075890105372672,user_mention tropical storm zeta public discussion from user_mention automated experimental summaries for all storms are available at URL URL URL sheffieldissuper doncasterisgreat tweetmaster atsocialme ,United States,30/10/2020 07:20,"['storm', 'public', 'storm']",1,1,-2
1322075899148324866,user_mention update whats left of zeta and an unusually strong upperlevel system together are speeding across the eastern us zetas strength surprised us yesterday an important lesson for the future and watching developments in the caribbean more at ,United States,30/10/2020 07:20,"['strong', 'eastern']",1,1,-1
1322076620702834689,nwsbirmingham yep same for us here in our area well be combing social media here but using bmxwx and alwx helps us see your reports as well hope everyone is well this morning and stayed safe last night alwx URL ,"├£T: 32.6447,-86.429976",30/10/2020 07:23,"['area', 'help', 'report', 'morning', 'safe']",1,3,-1
1322077089554526210,as tropical storm zeta makes landfall on the us gulf coast user_mention has eyes on the storm with an array of earthobserving instruments and stands ready to aid affected communities with critical data and analysis URL URL ,Philippines,30/10/2020 07:25,"['storm', 'make', 'landfall', 'coast', 'storm', 'affected', 'community']",1,1,-2
1322079224287666177,below average temperatures have arrived in the wake of zeta nothing record breaking but certainly chilly weve also got the potential for snow in the northeast and new england oh and our next tropical system could soon form URL ,"Atlanta, GA",30/10/2020 07:33,['breaking'],1,1,-1
1322081132884697089,fema RT user_mention if the power goes out during a storm generators must be used safely to prevent carbon monoxide co poisoning keep them outside at least 20 feet from any windows doors or vents and use a batterypowered co detector zeta URL ,"Michigan, USA",30/10/2020 07:41,"['power', 'storm']",1,2,-3
1322081140694568963,fema RT user_mention this afternoon we traveled to jefferson parish to assess the damages there left behind by zeta URL ,"Michigan, USA",30/10/2020 07:41,['damage'],1,1,-1
1322081145455058946,fema RT user_mention we made it to grand isle to meet local officials and assess the damages zeta URL ,"Michigan, USA",30/10/2020 07:41,"['official', 'damage']",1,2,-1
1322081148005208064,fema RT user_mention troopers are working to clear debris and assess damage after hurricane zeta please avoid unnecessary travel and remain alert for downed utility poles power lines and trees utilize URL for road closures a URL ,"Michigan, USA",30/10/2020 07:41,"['damage', 'hurricane', 'please', 'alert', 'power']",1,2,-2
1322081926220521475, gulfcoast areas affected by earlier 2020 hurricanes can expect more beach and barrier island erosion from zeta usgs experts say get the latest coastal change forecast usgs coastal change hazards portal la ms al tx doidelivers URL ,NEPA,30/10/2020 07:44,"['area', 'affected', 'hurricane', 'get', 'change', 'change']",1,1,-2
1322082088330227712,heres a look at the cedar point pier in southern mobile county in the aftermath of hurricane zeta numerous other piers and docks are heavily damaged mobwx ,"Mobile, Alabama",30/10/2020 07:45,"['aftermath', 'hurricane', 'damaged']",1,1,-1
1322082468078391298,the calm after the zeta expect calm cool weather the next several days with no rain in the forecast,"Mobile, Alabama",30/10/2020 07:46,['rain'],1,2,-1
1322082479109480449, URL twothirds of us gulf crude offline ahead of category 2 hurricane zeta crudeoil natgas more than 12 million bd of gulf crude shutin some natural gas volumes already back online louisiana refineries planning to stay open full story ,chicago,30/10/2020 07:46,"['category', 'hurricane', 'million', 'online', 'stay']",1,1,-2
1322082508498997249, URL nearly 85 of us gulf oil offline from zeta refiners restart after power outages crudeoil natgas hurricane shell and pbf refineries disrupted by zeta shell shutin production at mars corridor and appomattox platforms full story ,chicago,30/10/2020 07:46,"['power', 'hurricane']",1,1,-2
1322082527486595072, URL plattscommoditynews americas oct 29 crudeoil weakest since june amid dimmed demand outlooks URL us elections major course change unlikely at cftc URL nearly 85 of us gulf oil offline from z ,chicago,30/10/2020 07:46,"['major', 'change']",1,1,-2
1322082899730997249, hurricaneman had a hurricane come for him dun dun dunnnnnn glad youre safe user_mention ,"Abbotsford, British Columbia",30/10/2020 07:48,"['hurricane', 'safe']",1,2,-1
1322083317353766913,hurricane zeta leaves death and destruction in its wake URL ,"Acworth, Georgia",30/10/2020 07:50,"['hurricane', 'death', 'destruction']",1,1,-3
1322083322995089408,people left cleaning up in the wake of zeta will face cooler drier conditions across the southeast to end the week URL URL ,"State College, PA",30/10/2020 07:50,['people'],1,1,-1
1322084866289213440,being a parent means waiting up until they come at 0345 with no explanation as to where they have been all 120lbs of her drenched in zeta rain smelling like a wet dog dripping on my floor because she is a dog that just took herself on an awol solo run URL ,LOCATION,30/10/2020 07:56,"['waiting', 'rain', 'run']",1,2,-1
1322085152235945985,garyszatkowski RT user_mention as hurricane zeta made landfall the tide station at the noaa lab in pascagoula mississippi recorded a new record high water level of 708 feet above normal high tide this breaks the previous record of 622 feet at this URL ,LOCATION,30/10/2020 07:57,"['hurricane', 'landfall', 'high', 'water', 'high']",1,1,-1
1322086497756086272, zeta latest 5 dead massive power outages delayed early voting in georgia URL via user_mention,North Carolina,30/10/2020 08:02,"['dead', 'massive', 'power']",1,1,-3
1322087781934399488,widespread damage from hurricane zeta across our inland counties this is the view of the damage from downtown monroeville al monroe county alwx ,"Mobile, Alabama",30/10/2020 08:07,"['damage', 'hurricane', 'damage']",1,1,-1
1322089078062485507, hurricanezeta monroeville alabama alwx harper lees town writers ,Cat-land ,30/10/2020 08:12,['town'],1,1,-1
1322090786901708800,thousands are still without power this morning in the metro as cleanup from zeta continues text your name and let us know what youre dealing with in your neighborhood make sure to include your name and any picsvideo you want to share on air morningrushatl URL ,"Atlanta, GA",30/10/2020 08:19,"['thousand', 'power', 'morning', 'cleanup', 'text', 'name', 'dealing', 'make', 'name', 'want']",1,1,-1
1322090881164275713, wow so the winds from sally caused the tree to lean one way while the winds from zeta caused the tree to lean the other way upright great photo ben,"Mobile, Alabama",30/10/2020 08:20,['photo'],1,3,-1
1322094642331045888,pray for victims of zeta ,United States,30/10/2020 08:35,['victim'],1,1,-3
1322095485767815168,user_mention ayyye user_mention i understand yall sentimental tweet but it aint gone bring my groceries back rip yall gone try to have the power restored by sunday you know how frustrating it is to see you the only neighborhood on the block with no power gapower zeta ,LOCATION,30/10/2020 08:38,"['power', 'power']",1,3,-3
1322095832288485377,almost 4am and over 30 hours without internet with sprint cell service and finally i can use my lte service i feel so out of the loop zeta ,"New Orleans, LA",30/10/2020 08:39,"['service', 'service']",1,1,-1
1322097295295434758,what is the hurricane zeta against the destructive forces of trumpism to the us society economy global position a weak warm stream of air ,"Aachen, Germany",30/10/2020 08:45,"['hurricane', 'force', 'stream']",1,1,-2
1322097414006857728,as of 430 am just 100 customers remain without power crews are working to finalize repairs but it could be early friday afternoon before those customers are back online thankalimeman hereingreer publicpower zeta URL URL ,"Greer, SC",30/10/2020 08:46,"['power', 'online']",1,1,-1
1322097459083022336,ne emergency mgmt amp cyber daily is out URL top smem amp cyber stories user_mention user_mention zeta becybersmart ,"Boston, Massachusetts",30/10/2020 08:46,['emergency'],1,1,-2
1322097907735105537, zeta knocks out power to millions across the south leaves at least six dead URL URL ,San Francisco,30/10/2020 08:47,"['power', 'million', 'dead']",1,1,-3
1322098445675581441,awesome view love the 180 degree turn after the eye,Nola - somewhere in the woods ,30/10/2020 08:50,['love'],1,3,-1
1322098481281044482,user_mention check this and you will be amazed URL 12milliondreams positions zeta changes believeinbiden ,LOCATION,30/10/2020 08:50,['change'],1,3,-1
1322101104885334018,user_mention user_mention user_mention user_mention hello i am a journalist working for real press we have seen the video and we would like to write about it URL would you like to give us permission to use it and share it with our media partners URL kind regards,LOCATION,30/10/2020 09:00,"['video', 'give']",1,2,-1
1322102200286564352,its been a long week and even longer hurricane season weve got zeta by the numbers today aplus its halloween eve weve got your not so scary forecast and some high spirited feelgoodfriday videos heres chief meteorologist user_mention URL ,LOCATION,30/10/2020 09:05,"['even', 'hurricane', 'number', 'scary', 'high', 'video']",1,4,-1
1322104706563526657,damage to a church steeple in lucedale ms george county from hurricane zeta mswx ,"Mobile, Alabama",30/10/2020 09:15,"['damage', 'hurricane']",1,1,-1
1322104853062160384,our power is still out in gulfcoast mississippi ,LOCATION,30/10/2020 09:15,['power'],1,1,-1
1322105274493210720,user_mention user_mention the decrepit undermaintained infrastructure of new orleans has been exposed another democratled city zeta user_mention nola ,"Georgia or Florida, USA",30/10/2020 09:17,"['another', 'city']",1,1,-2
1322105321142308864,after localized flooding and 13 of rain the big rains from zeta are moving east of baltimore now we wait on the cold with frost advisories and freeze warnings up for tonight URL ,"Baltimore, MD",30/10/2020 09:17,"['flooding', 'rain', 'rain', 'warning', 'tonight']",1,1,-2
1322105733085888513,lost a window pane to zeta but others fared far worse some in my city still dont have power al got hit hard trees down in my neighborhood just got lucky that we didnt lose power for too long,United States,30/10/2020 09:19,"['lost', 'city', 'power', 'hit', 'power']",1,2,-3
1322107980679204864,at least 6 dead thousands without power after zeta lashes southern us states nbc news URL ,United States,30/10/2020 09:28,"['dead', 'thousand', 'power', 'news']",1,1,-3
1322111159965765633,did you have trouble casting your ballot yesterday youre not alone polling locations in more than a dozen counties were impacted by zeta will that impact carry over into today the final opportunity for early voting more on user_mention URL ,"Atlanta, GA",30/10/2020 09:40,"['dozen', 'impacted']",1,2,-2
1322111693468688394,despite hundreds of thousands having power restored risk danger damage and power outages remain for thousands in georgia this fallen tree brought down power lines with it trapping neighbors down the street police have since blocked off the street for safety zeta gawx URL ,LOCATION,30/10/2020 09:42,"['hundred', 'thousand', 'power', 'risk', 'damage', 'power', 'thousand', 'brought', 'power', 'police', 'safety']",1,2,-2
1322111735449473024,not that we all need more outrage but since im awake at this hour because my cell service works better now post zeta oh right i have wifi again the bullshit aint just america,LOCATION,30/10/2020 09:42,"['need', 'service']",1,1,-3
1322112256419729409,significant and widespread tree damage in the jackson al area clarke county from hurricane zeta alwx cc user_mention,"Mobile, Alabama",30/10/2020 09:45,"['damage', 'area', 'hurricane']",1,1,-1
1322114349109051392,i was inches away from traveling here literally tomorrow my family asked me to cancel not even because of the fear of hurricanes but everything else going on ive been upset about not going but i have to admit i got very lucky i didnt just put myself in the middle of this,LOCATION,30/10/2020 09:53,"['family', 'even', 'hurricane']",1,3,-4
1322114596430381056,zetas wrath a look back at the tropical storm force wind and flooding rain from yesterday ncwx zeta user_mention URL ,PA    TX    GA    NC,30/10/2020 09:54,"['storm', 'force', 'flooding', 'rain']",1,1,-2
1322114953277571072,at least 6 people were killed in us southeast and more than 2 million were without power after hurricane zeta slammed into the gulf coast storms URL ,London,30/10/2020 09:55,"['people', 'killed', 'million', 'power', 'hurricane', 'coast', 'storm']",1,1,-4
1322115798698250240,user_mention user_mention more zeta pics coming in carol simmons in atlanta shows how a a large dead tree limb barely missed the power lines and house morningrushatl URL ,"Atlanta, GA",30/10/2020 09:59,"['coming', 'large', 'dead', 'power', 'house']",1,1,-3
1322116106933411840,at least six people were killed in the southeast of the united states and more than two million people were without power on thursday after hurricane zeta slammed into the gulf coast and moved northeast URL ,LOCATION,30/10/2020 10:00,"['people', 'killed', 'million', 'people', 'power', 'hurricane', 'coast']",1,1,-4
1322117179970621440,wow that is an impressive video complete with good lighting during the eye,"Miami, FL",30/10/2020 10:04,['video'],1,3,-1
1322117275416170497,the latest the hurricane center daily URL thanks to user_mention user_mention user_mention zeta hurricanezeta ,"Jackson, MS",30/10/2020 10:04,['hurricane'],1,2,-1
1322117699972071424,the remnants of zeta will affect our uk weather early on sunday numerous low pressures head in over next few days after todays respite so from the ground it maybe difficult to realise which bit of wind and rain it is especially for western britain URL ,UK,30/10/2020 10:06,['rain'],1,1,-2
1322117922744127489,mostly good news in this forecast whats left of zeta and a coastal low will bring a mix of rain and snow to the northeast but it will be gone later today the rest of the country is quiet dont forge to fallback this weekend more sleep and electionday looks quiet too URL ,NYC!,30/10/2020 10:07,"['news', 'rain']",1,2,-2
1322118651961593858,over 200000 still without power after zeta rips through the metro atlanta ill have the details on cbs46 wakeupatl ,LOCATION,30/10/2020 10:10,['power'],1,2,-2
1322118792542081026,info on us 2020 landfalls so far still a month to go in hurricaneseason 13weather ,"Norfolk, VA",30/10/2020 10:10,['landfall'],1,1,-1
1322119220319178752,whipped up eggs and veges on the camp stove all food is transferred to the cooler day two of zeta hope everyone is safe zeta power atlanta atl gapower trees wind charmedhiker atlanta georgia URL ,"Atlanta, Georgia",30/10/2020 10:12,"['safe', 'power']",1,3,-1
1322119262060847104,great news about election day,LOCATION,30/10/2020 10:12,['news'],1,3,-1
1322119706745229318,many of us here in southeast louisiana are still in the dark after hurricane zeta but i only heard of one fatality condolences to that family zetahurricane zeta louisiana neworleans URL ,LOCATION,30/10/2020 10:14,"['hurricane', 'fatality', 'family']",1,1,-4
1322119806506528768,wind damage from hurricane zeta in the atmore al area escambia county alwx ,"Mobile, Alabama",30/10/2020 10:15,"['damage', 'hurricane', 'area']",1,1,-1
